Team,Result,For,Aga,Diff,Tries,Conv,Pens,Drop,GfM,Opposition,Ground,Match Date 
Andorra,won,22,7,4,1,0,0,0,v Slovenia,Andorra la Vella,9 Oct 2010
Belgium,won,20,5,1,0,5,0,0,v Moldova,Brussels,12 Feb 2011
Spain,won,25,10,1,1,6,0,0,v Portugal,Madrid,12 Mar 2011
Qatar,won,29,14,2,2,4,1,0,v Lebanon,Dubai,13 May 2011
Fiji,won,27,12,3,3,2,0,0,v Tonga,Lautoka,13 Aug 2011
Wales,won,28,13,3,2,3,0,0,v Argentina,Millennium Stadium,20 Aug 2011
Colombia,won,27,12,3,3,2,0,0,v Costa Rica,Lima,27 Aug 2011
Croatia,won,31,16,3,2,4,0,0,v Malta,Zagreb,28 Apr 2012
United Arab Emirates,won,46,31,7,4,1,0,0,v Kazakhstan,Dubai,11 May 2012
Israel,won,15,0,3,0,0,0,0,v Denmark,Netanya,2 Jun 2012
Argentina,won,37,22,4,4,3,0,0,v Italy,San Juan,9 Jun 2012
Hong Kong,won,22,7,1,1,5,0,0,v Zimbabwe,Dubai,8 Dec 2012
Romania,won,29,14,2,2,5,0,0,v Russia,Bucharest,9 Feb 2013
Japan,won,23,8,2,2,3,0,0,v Wales,Tokyo,15 Jun 2013
New Zealand,won,24,9,2,1,4,0,0,v France,New Plymouth,22 Jun 2013
New Zealand,won,28,13,3,2,3,0,0,v Argentina,Hamilton,7 Sep 2013
Finland,won,35,20,5,2,2,0,0,v Greece,Turku,28 Sep 2013
Switzerland,won,26,11,4,3,0,0,0,v Croatia,Split,2 Nov 2013
Zimbabwe,won,29,14,3,1,4,0,0,v Kenya,Windhoek,12 Nov 2013
Moldova,won,30,15,4,2,2,0,0,v Germany,Chisinau,16 Nov 2013
Malta,won,29,14,2,2,5,0,0,v Switzerland,Winterthur,12 Apr 2014
Mexico,won,33,18,5,4,0,0,0,v Bahamas,Nassau,17 May 2014
Samoa,won,15,0,0,0,5,0,0,v Italy,Apia,14 Jun 2014
Belgium,won,25,10,1,1,6,0,0,v Ukraine,Namur,15 Nov 2014
Chile,won,30,15,3,3,3,0,0,v Uruguay,Santiago,9 May 2015
Algeria,won,15,0,-,-,-,-,-,v Kazakhstan,Melaka,10 Jun 2015
American Samoa,won,30,15,-,-,-,-,-,v Solomon Is,Port Moresby,22 Aug 2015
Australia,won,28,13,3,2,3,0,0,v Fiji,Millennium Stadium,23 Sep 2015
Ireland,won,24,9,2,1,4,0,0,v France,Millennium Stadium,11 Oct 2015
Slovenia,won,38,23,4,3,4,0,0,v Austria,Ljubliana,7 May 2016
Tonga,won,28,13,4,4,0,0,0,v Spain,Madrid,12 Nov 2016
New Zealand,won,30,15,3,3,3,0,0,v Lions,Auckland,24 Jun 2017
Luxembourg,won,18,3,2,1,2,0,0,v Denmark,Odense,14 Oct 2017
Croatia,won,32,17,5,2,1,0,0,v Israel,Split,28 Oct 2017
New Zealand,won,33,18,5,4,0,0,0,v Wales,Millennium Stadium,25 Nov 2017
England,won,25,10,1,1,6,0,0,v South Africa,Cape Town,23 Jun 2018
Colombia,won,44,29,-,-,-,-,-,v Paraguay,Medellin,1 Sep 2018
Hungary,won,31,16,4,1,3,0,0,v Moldova,Anenii-Noi,3 Nov 2018
France,won,28,13,3,2,3,0,0,v Argentina,Lille,17 Nov 2018
Uruguay,won,20,5,2,2,2,0,0,v Chile,Montevideo,8 Feb 2019
Thailand,won,35,20,5,5,0,0,0,v Kazakhstan,Hua Hin,15 May 2019
Kenya,won,31,16,4,1,3,0,0,v Zambia,Nairobi,24 Aug 2019
Dominican Republic,won,15,0,-,-,-,-,-,v B Virgin Is,Juan Pablo Duarte,14 Sep 2019
Serbia and Montenegro,won,30,15,4,2,1,1,0,v Turkey,Belgrade,19 Oct 2019
Scotland,won,14,0,5,3,0,1,0,v Ireland,Belfast,21 Feb 1891
Great Britain,won,17,3,3,0,0,1,1,v Australia,Brisbane,23 Jul 1904
Ireland,won,17,3,5,1,0,0,0,v England,Cork,11 Feb 1905
Wales,won,14,0,4,1,0,0,0,v Scotland,Cardiff,5 Feb 1910
Scotland,won,14,0,4,1,0,0,0,v Ireland,Belfast,26 Feb 1910
Wales,won,19,5,2,1,1,2,0,v England,Swansea,17 Jan 1920
United States of America,won,17,3,5,1,0,0,0,v France,Colombes,18 May 1924
Scotland,won,20,6,5,1,1,0,0,v France,Colombes,2 Jan 1926
New Zealand,won,22,8,6,2,0,0,0,v Britain,Wellington,9 Aug 1930
Spain,won,14,0,-,-,-,-,-,v Morocco,Rabat,25 Dec 1932
South Africa,won,17,3,4,1,1,0,0,v Australia,Cape Town,8 Jul 1933
Australia,won,25,11,4,2,3,0,0,v New Zealand,Sydney,11 Aug 1934
South Africa,won,26,12,4,4,2,0,0,v Britain,Johannesburg,6 Aug 1938
Wales,won,22,8,5,2,1,0,0,v Scotland,Murrayfield,1 Feb 1947
Wales,won,14,0,3,1,1,0,0,v Scotland,Cardiff,7 Feb 1948
Sweden,won,14,0,-,-,-,-,-,v Denmark,Copenhagen,19 Nov 1950
France,won,22,8,3,2,1,2,0,v Italy,Lyon,26 Apr 1953
Spain,won,14,0,-,-,-,-,-,v Belgium,Treviso,11 Apr 1954
France,won,22,8,3,2,2,1,0,v Argentina,Buenos Aires,29 Aug 1954
South Africa,won,22,8,5,2,0,1,0,v Lions,Port Elizabeth,24 Sep 1955
New Zealand,won,25,11,4,2,3,0,0,v Australia,Sydney,25 May 1957
Thailand,won,19,5,-,-,-,-,-,v Malaysia,Bangkok,-
England,won,14,0,3,1,1,0,0,v France,Colombes,1 Mar 1958
Argentina,won,14,0,2,1,1,1,0,v Chile,Santiago,18 Oct 1958
New Zealand,won,22,8,4,2,1,1,0,v Lions,Christchurch,29 Aug 1959
Scotland,won,20,6,3,1,2,1,0,v Ireland,Lansdowne Road,24 Feb 1962
New Zealand,won,20,6,4,1,1,1,0,v Australia,Brisbane,26 May 1962
New Zealand,won,14,0,2,1,2,0,0,v England,Twickenham,4 Jan 1964
Italy,won,17,3,3,1,1,1,0,v ,Bologna,22 Mar 1964
Spain,won,14,0,-,-,-,-,-,v Belgium,Brussels,7 Apr 1968
Morocco,won,14,0,-,-,-,-,-,v Belgium,Casablanca,13 Apr 1968
Italy,won,17,3,4,1,1,0,0,v Portugal,Lisbon,12 May 1968
Romania,won,17,3,3,1,0,2,0,v Czech Rep,Bucharest,26 May 1968
Wales,won,17,3,3,1,2,0,0,v Scotland,Murrayfield,1 Feb 1969
England,won,22,8,3,2,3,0,0,v France,Twickenham,22 Feb 1969
Ireland,won,14,0,2,1,1,1,0,v Wales,Lansdowne Road,14 Mar 1970
Poland,won,23,9,-,-,-,-,-,v East Germany,Grimma,-
Tahiti,won,14,0,-,-,-,-,-,v Wallis & For,Papetee,-
Wales,won,23,9,4,1,2,1,0,v Ireland,Cardiff,13 Mar 1971
Sri Lanka,won,23,9,-,-,-,-,-,v Malaysia,Hong Kong,-
Scotland,won,23,9,2,0,4,1,0,v England,Murrayfield,18 Mar 1972
Wales,won,20,6,2,0,4,0,0,v France,Cardiff,25 Mar 1972
Spain,won,21,7,-,-,-,-,-,v Serbia & Mon,Split,30 Apr 1972
Tonga,won,14,0,-,-,-,-,-,v Samoa,Apia,27 May 1972
Poland,won,23,9,4,2,1,0,0,v Czech Rep,Warsaw,8 Oct 1972
Sweden,won,26,12,-,-,-,-,-,v Denmark,Vasteras,19 Oct 1972
Romania,won,20,6,-,-,-,-,-,v Poland,Bucharest,14 Mar 1974
Soviet Union,won,18,4,-,-,-,-,-,v Czech Rep,Moscow,5 Aug 1974
Soviet Union,won,27,13,-,-,-,-,-,v Bulgaria,Burgas,-
Soviet Union,won,18,4,-,-,-,-,-,v Czech Rep,Kharkov,29 Jul 1978
Australia,won,30,16,5,2,1,1,0,v New Zealand,Auckland,9 Sep 1978
New Zealand,won,23,9,3,1,3,0,0,v France,Christchurch,7 Jul 1979
Chile,won,27,13,-,-,-,-,-,v Paraguay,Santiago,4 Oct 1979
New Zealand,won,20,6,4,2,0,0,0,v Scotland,Murrayfield,10 Nov 1979
Ireland,won,21,7,3,3,1,0,0,v Wales,Lansdowne Road,15 Mar 1980
Argentina,won,36,22,7,4,0,0,0,v World XV,Buenos Aires,9 Aug 1980
South Africa,won,30,16,6,3,0,0,0,v S America,Santiago,25 Oct 1980
Tahiti,won,28,14,-,-,-,-,-,v Cook Islands,-,-
Belgium,won,23,9,4,0,0,0,0,v Switzerland,Geneva,5 Mar 1983
Wales,won,23,9,3,1,3,0,0,v Ireland,Cardiff,5 Mar 1983
Romania,won,26,12,-,-,-,-,-,v ,Heidelburg,27 Mar 1983
Tunisia,won,23,9,-,-,-,-,-,v ,Tunis,29 Oct 1983
France,won,32,18,5,3,1,1,0,v England,Parc des Princes,3 Mar 1984
Soviet Union,won,23,9,-,-,-,-,-,v Morocco,Rabat,6 May 1984
Italy,won,20,6,2,0,4,0,0,v Tunisia,Monastir,20 Oct 1984
Romania,won,33,19,4,4,2,1,0,v Spain,Madrid,16 Dec 1984
Portugal,won,14,0,-,-,-,-,-,v Poland,Lisbon,28 Apr 1985
Italy,won,18,4,1,1,4,0,0,v Tunisia,Rovigo,8 Feb 1986
South Africa,won,24,10,1,1,5,1,0,v NZ Cavaliers,Johannesburg,31 May 1986
Poland,won,20,6,-,-,-,-,-,v ,Hanover,10 May 1987
New Zealand,won,30,16,4,1,3,1,0,v Australia,Sydney,25 Jul 1987
Uruguay,won,33,19,5,2,3,0,0,v Chile,Santiago,30 Sep 1987
Soviet Union,won,23,9,3,1,3,0,0,v Romania,Almaty,23 Oct 1988
Thailand,won,17,3,2,0,3,0,0,v Singapore,Hong Kong,17 Nov 1988
Denmark,won,26,12,5,0,0,0,0,v Switzerland,Saint-Pierre des Corps,2 May 1989
Poland,won,26,12,5,3,0,0,0,v Czech Rep,Prague,20 May 1989
Bulgaria,won,21,7,-,-,-,-,-,v Andorra,Andorra la Vella,28 May 1989
Italy,won,33,19,5,2,3,0,0,v Spain,L'Aquila,2 Jun 1989
New Zealand,won,34,20,4,3,4,0,0,v France,Auckland,1 Jul 1989
Spain,won,29,15,-,-,-,-,-,v Netherlands,Madrid,29 Oct 1989
Spain,won,23,9,-,-,-,-,-,v Poland,Madrid,1 Nov 1989
Morocco,won,20,6,-,-,-,-,-,v Belgium,Casablanca,10 Mar 1990
Croatia,won,24,10,-,-,-,-,-,v Serbia & Mon,Belgrade,18 Oct 1990
Namibia,won,33,19,3,3,5,0,0,v Italy,Windhoek,22 Jun 1991
New Zealand,won,28,14,2,1,5,1,0,v Argentina,Buenos Aires,6 Jul 1991
Switzerland,won,14,0,2,0,0,0,0,v Andorra,Andorra la Vella,31 Oct 1992
England,won,26,12,3,1,3,0,0,v Scotland,Twickenham,6 Mar 1993
Ireland,won,17,3,1,0,2,2,0,v England,Lansdowne Road,20 Mar 1993
Romania,won,26,12,1,0,5,2,0,v Italy,Bucharest,14 May 1994
Australia,won,32,18,3,1,5,0,0,v Ireland,Sydney,11 Jun 1994
France,won,22,8,1,1,2,3,0,v New Zealand,Christchurch,26 Jun 1994
Latvia,won,14,0,-,-,-,-,-,v Denmark,Riga,24 Sep 1994
England,won,23,9,3,1,2,0,0,v Wales,Cardiff,18 Feb 1995
Tonga,won,32,18,5,2,1,0,0,v Fiji,Nuku A'lofa,27 Jul 1996
United States of America,won,27,13,2,1,5,0,0,v Uruguay,Markham,21 Sep 1996
Andorra,won,30,16,3,3,3,0,0,v Luxembourg,Luxembourg City,15 Mar 1997
Bahamas,won,37,23,5,3,2,0,0,v Barbados,Bridgetown,5 Apr 1997
Arabian Gulf,won,44,30,6,4,2,0,0,v Zambia,Luanshya,26 Apr 1997
Australia,won,29,15,2,2,5,0,0,v France,Sydney,21 Jun 1997
Sri Lanka,won,24,10,-,-,-,-,-,v Malaysia,Bangkok,14 Jul 1997
Georgia,won,29,15,3,1,4,0,0,v Croatia,Tbilisi,12 Oct 1997
Germany,won,31,17,3,2,3,1,0,v Czech Rep,Hanover,18 Oct 1997
England,won,34,20,4,4,1,1,0,v Scotland,Murrayfield,22 Mar 1998
Netherlands,won,38,24,-,-,-,-,-,v Germany,Amsterdam,28 Mar 1998
Georgia,won,31,17,5,3,0,0,0,v Ukraine,Kiev,3 May 1998
South Africa,won,29,15,2,2,5,0,0,v Australia,Johannesburg,22 Aug 1998
Tunisia,won,23,9,-,-,-,-,-,v Belgium,Tunis,24 Oct 1998
South Africa,won,27,13,3,3,2,0,0,v Ireland,Lansdowne Road,28 Nov 1998
Scotland,won,36,22,5,4,1,0,0,v France,Stade de France,10 Apr 1999
Wales,won,33,19,2,1,7,0,0,v Canada,Millennium Stadium,21 Aug 1999
New Zealand,won,30,16,3,3,3,0,0,v England,Twickenham,9 Oct 1999
Italy,won,34,20,1,1,6,3,0,v Scotland,Rome,5 Feb 2000
Serbia and Montenegro,won,17,3,-,-,-,-,-,v Moldova,Belgrade,2 Apr 2000
Serbia and Montenegro,won,17,3,-,-,-,-,-,v Israel,Herzliya,14 May 2000
Samoa,won,31,17,4,1,3,0,0,v Fiji,Apia,3 Jun 2000
Belgium,won,24,10,2,1,4,0,0,v Slovenia,Brussels,28 Oct 2000
Argentina,won,20,6,1,0,2,3,0,v Canada,Markham,26 May 2001
Argentina,won,30,16,2,1,5,1,0,v Wales,Millennium Stadium,10 Nov 2001
Argentina,won,35,21,6,1,1,0,0,v Uruguay,Mendoza,28 Apr 2002
Serbia and Montenegro,won,19,5,-,-,-,-,-,v Andorra,Andorra la Vella,4 May 2002
Croatia,won,19,5,-,-,-,-,-,v Austria,Prijateljiska,12 Oct 2002
Venezuela,won,17,3,-,-,-,-,-,v Colombia,Lima,12 Oct 2002
Scotland,won,36,22,5,1,3,0,0,v Fiji,Murrayfield,24 Nov 2002
Czechia,won,27,13,3,3,2,0,0,v Russia,Prague,14 Jun 2003
Wales,won,23,9,1,0,5,1,0,v Scotland,Millennium Stadium,30 Aug 2003
United States of America,won,31,17,3,2,3,1,0,v Uruguay,Buenos Aires,30 Aug 2003
Hong Kong,won,36,22,5,4,1,0,0,v Sri Lanka,Kandy,11 Oct 2003
Moldova,won,26,12,-,-,-,-,-,v Latvia,Chisinau,17 Apr 2004
Moldova,won,22,8,-,-,-,-,-,v Malta,Chisinau,29 May 2004
South Africa,won,31,17,4,1,3,0,0,v Ireland,Bloemfontein,12 Jun 2004
South Africa,won,38,24,4,3,4,0,0,v Pacific Is,Gosford,17 Jul 2004
South Africa,won,40,26,5,3,3,0,0,v New Zealand,Johannesburg,14 Aug 2004
Andorra,won,23,9,3,1,2,0,0,v Norway,Bergen,18 Sep 2004
China,won,30,16,-,-,-,-,-,v Sri Lanka,Hong Kong,30 Oct 2004
Australia,won,31,17,4,4,1,0,0,v Scotland,Glasgow,20 Nov 2004
Kazakhstan,won,36,22,-,-,-,-,-,v India,Mumbai,5 Jun 2005
Argentina,won,35,21,2,2,7,0,0,v Italy,Salta,11 Jun 2005
South Africa,won,27,13,3,3,2,0,0,v France,Port Elizabeth,25 Jun 2005
Ivory Coast,won,20,6,-,-,-,-,-,v Senegal,Dakar,9 Jul 2005
Portugal,won,20,6,2,2,2,0,0,v Uruguay,Estoril,12 Nov 2005
Moldova,won,27,13,4,2,1,0,0,v Poland,Sochacewz,8 Apr 2006
Switzerland,won,17,3,3,1,0,0,0,v Austria,Vienna,6 May 2006
Reunion,won,17,3,2,2,1,0,0,v Botswana,Saint-Denis,1 Jun 2006
South Africa,won,29,15,1,0,8,0,0,v Scotland,Port Elizabeth,17 Jun 2006
Fiji,won,29,15,4,3,1,0,0,v Japan,Osaka,1 Jul 2006
Russia,won,25,11,3,2,2,0,0,v Ukraine,Odessa,23 Sep 2006
Georgia,won,37,23,4,4,2,1,0,v Spain,Tbilisi,28 Oct 2006
Georgia,won,17,3,2,2,1,0,0,v Portugal,Tbilisi,11 Nov 2006
Spain,won,31,17,3,2,4,0,0,v Georgia,Madrid,17 Mar 2007
Morocco,won,20,6,-,-,-,-,-,v Cameroon,Casablanca,26 May 2007
Norway,won,22,8,-,-,-,-,-,v Austria,Fosen,9 Jun 2007
Indonesia,won,17,3,-,-,-,-,-,v Laos,Bandar Seri Begawan,11 Jul 2007
New Zealand,won,26,12,1,0,7,0,0,v Australia,Auckland,21 Jul 2007
Belgium,won,32,18,4,3,2,0,0,v Germany,Brussels,10 Nov 2007
Namibia,won,35,21,5,5,0,0,0,v Zimbabwe,Windhoek,2 Aug 2008
Iran,won,30,16,-,-,-,-,-,v Kyrgystan,Beshkek,5 Oct 2008
Bosnia and Herzegovina,won,46,32,-,-,-,-,-,v Slovakia,Bratislava,15 Nov 2008
Australia,won,28,14,1,1,7,0,0,v England,Twickenham,15 Nov 2008
Ireland,won,17,3,1,0,3,1,0,v Argentina,Croke Park,22 Nov 2008
England,won,26,12,3,1,2,1,0,v Scotland,Twickenham,21 Mar 2009
Malaysia,won,43,29,-,-,-,-,-,v India,Kuala Lumpur,3 Jun 2009
Fiji,won,36,22,5,4,1,0,0,v Tonga,Nuku A'lofa,13 Jun 2009
Samoa,won,27,13,4,2,1,0,0,v Tonga,Lautoka,23 Jun 2009
Croatia,won,23,9,-,-,-,-,-,v Latvia,Riga,24 Oct 2009
Czechia,won,19,5,3,2,0,0,0,v Poland,Warsaw,25 Oct 2009
New Zealand,won,20,6,1,0,5,0,0,v Italy,Milan,14 Nov 2009
Andorra,won,21,7,3,3,0,0,0,v Serbia & Mon,Andorra la Vella,29 Nov 2009
Fiji,won,22,8,3,2,1,0,0,v Japan,Lautoka,12 Jun 2010
New Zealand,won,31,17,4,1,3,0,0,v South Africa,Wellington,17 Jul 2010
Peru,won,21,7,-,-,-,-,-,v Colombia,Medellin,27 Oct 2010
Poland,won,32,18,4,3,2,0,0,v Netherlands,Krakow,16 Apr 2011
United Arab Emirates,won,24,10,2,1,4,0,0,v Kazakhstan,Abu Dhabi,29 Apr 2011
Mexico,won,34,20,-,-,-,-,-,v Cayman Is,Mexico City,15 May 2011
Korea,won,34,20,5,3,1,0,0,v Philippines,Ansan,1 Jun 2011
Uganda,won,32,18,-,-,-,-,-,v Kenya,Kampala,16 Jul 2011
New Zealand,won,20,6,1,0,4,1,0,v Australia,Auckland,16 Oct 2011
Wales,won,27,13,3,3,2,0,0,v Scotland,Millennium Stadium,12 Feb 2012
Netherlands,won,40,26,6,5,0,0,0,v Moldova,Amsterdam,7 Apr 2012
Uganda,won,19,5,2,0,3,0,0,v Kenya,Kampala,21 Apr 2012
Hungary,won,28,14,3,2,2,1,0,v Norway,Oslo,19 May 2012
United States of America,won,40,26,6,5,0,0,0,v Russia,Colwyn Bay,9 Nov 2012
Argentina,won,26,12,2,2,2,2,0,v Wales,Millennium Stadium,10 Nov 2012
Georgia,won,23,9,2,2,3,0,0,v Russia,Sotchi,23 Feb 2013
Bosnia and Herzegovina,won,19,5,1,1,2,2,0,v Finland,Zenica,20 Apr 2013
Uruguay,won,23,9,2,2,3,0,0,v Chile,Montevideo,4 May 2013
Fiji,won,22,8,4,1,0,0,0,v Japan,Lautoka,1 Jun 2013
New Zealand,won,29,15,4,3,1,0,0,v South Africa,Auckland,14 Sep 2013
Israel,won,26,12,3,1,3,0,0,v Luxembourg,Luxembourg,5 Oct 2013
Cyprus,won,22,8,3,2,1,0,0,v Austria,Paphos,30 Nov 2013
Russia,won,34,20,6,2,0,0,0,v Belgium,Brussels,15 Mar 2014
Denmark,won,33,19,4,2,3,0,0,v Serbia & Mon,Belgrade,12 Apr 2014
Austria,won,26,12,2,2,4,0,0,v Bosnia & Her,Tesanj,7 Jun 2014
Lebanon,won,17,3,1,0,4,0,0,v Pakistan,Lahore,19 Jun 2014
Moldova,won,29,15,5,2,0,0,0,v Ukraine,Chisinau,8 Nov 2014
Czechia,won,27,13,4,2,1,0,0,v Malta,Prague,8 Nov 2014
Tonga,won,23,9,3,1,2,0,0,v Georgia,Tbilisi,8 Nov 2014
Ireland,won,29,15,2,2,5,0,0,v South Africa,Lansdowne Road,8 Nov 2014
Japan,won,20,6,1,0,5,0,0,v Canada,San Jose,18 Jul 2015
Tonga,won,33,19,3,3,4,0,0,v USA,Toronto,29 Jul 2015
Ireland,won,35,21,5,2,2,0,0,v Wales,Millennium Stadium,8 Aug 2015
South Africa,won,26,12,2,2,3,1,0,v Argentina,Buenos Aires,15 Aug 2015
Papua New Guinea,won,36,22,-,-,-,-,-,v ,Port Moresby,26 Aug 2015
Tonga,won,35,21,5,2,2,0,0,v Namibia,Exeter,29 Sep 2015
Australia,won,29,15,4,3,1,0,0,v Argentina,Twickenham,25 Oct 2015
Peru,won,24,10,-,-,-,-,-,v Venezuela,Lima,8 Nov 2015
Serbia and Montenegro,won,26,12,4,3,0,0,0,v Austria,Vienna,9 Apr 2016
Turkey,won,21,7,3,3,0,0,0,v Norway,Seferihisar,30 Apr 2016
England,won,27,13,5,1,0,0,0,v Wales,Twickenham,29 May 2016
New Zealand,won,36,22,5,4,1,0,0,v Wales,Wellington,18 Jun 2016
Wales,won,27,13,2,1,5,0,0,v South Africa,Millennium Stadium,26 Nov 2016
Brazil,won,17,3,2,2,1,0,0,v Chile,Pacaembu,3 Feb 2017
Georgia,won,28,14,4,4,0,0,0,v Russia,Tbilisi,12 Mar 2017
Rwanda,won,24,10,4,2,0,0,0,v Mauritius,Lusaka,26 Apr 2017
Malaysia,won,36,22,5,4,1,0,0,v UAE,Ipoh Padang,14 May 2017
Uruguay,won,41,27,5,4,2,0,0,v Brazil,Montevideo,20 May 2017
Swaziland,won,25,11,-,-,-,-,-,v ,Maseru,18 Oct 2017
Lithuania,won,33,19,5,4,0,0,0,v Latvia,Jelgava,28 Oct 2017
Slovenia,won,29,15,3,1,4,0,0,v Slovakia,Ljubliana,4 Nov 2017
Portugal,won,31,17,3,2,4,0,0,v Switzerland,Setubal,24 Feb 2018
Czechia,won,35,21,4,3,3,0,0,v Moldova,Prague,21 Apr 2018
Qatar,won,25,11,4,1,1,0,0,v Jordan,Beirut,27 Apr 2018
Bulgaria,won,39,25,5,4,2,0,0,v Turkey,Sofia,5 May 2018
Samoa,won,42,28,6,6,0,0,0,v Germany,Heidelburg,14 Jul 2018
Georgia,won,24,10,4,2,0,0,0,v Spain,Tbilisi,17 Feb 2019
Guadeloupe,won,19,5,3,2,0,0,0,v Guyana,Georgetown,27 Apr 2019
Uzbekistan,won,38,24,6,4,0,0,0,v Pakistan,Lahore,1 May 2019
Japan,won,34,20,4,4,2,0,0,v USA,Suva,10 Aug 2019
England,won,33,19,3,3,3,1,0,v Wales,Twickenham,11 Aug 2019
Great Britain,won,13,0,2,2,1,0,0,v Australia,Sydney,12 Aug 1899
Wales,won,13,0,3,2,0,0,0,v England,Cardiff,5 Jan 1901
Wales,won,16,3,4,2,0,0,0,v England,Richmond,13 Jan 1906
Wales,won,18,5,4,3,0,0,0,v Ireland,Swansea,13 Mar 1909
Scotland,won,16,3,4,2,0,0,0,v France,Inverleith,20 Jan 1923
Wales,won,13,0,3,2,0,0,0,v Scotland,Murrayfield,4 Feb 1928
Netherlands,won,24,11,-,-,-,-,-,v Germany,Eindhoven,-
England,won,16,3,4,2,0,0,0,v Scotland,Twickenham,19 Mar 1932
Wales,won,13,0,3,2,0,0,0,v Ireland,Swansea,10 Mar 1934
England,won,13,0,3,0,0,1,0,v New Zealand,Twickenham,4 Jan 1936
New Zealand,won,27,14,3,3,4,0,0,v Australia,Sydney,28 Jun 1947
Australia,won,16,3,4,2,0,0,0,v Ireland,Lansdowne Road,6 Dec 1947
British and Irish Lions,won,19,6,2,2,2,1,0,v Australia,Brisbane,19 Aug 1950
Ireland,won,16,3,4,2,0,0,0,v France,Belfast,24 Jan 1953
South Africa,won,22,9,2,2,2,2,0,v Australia,Port Elizabeth,26 Sep 1953
France,won,16,3,3,2,1,0,0,v Italy,Padova,2 Apr 1956
West Germany,won,16,3,-,-,-,-,-,v Spain,Barcelona,1 Feb 1957
England,won,16,3,3,2,1,0,0,v Scotland,Twickenham,16 Mar 1957
New Zealand,won,22,9,4,2,0,1,1,v Australia,Brisbane,1 Jun 1957
Tonga,won,22,9,-,-,-,-,-,v Samoa,Apia,1 Jun 1957
South Africa,won,13,0,2,2,1,0,0,v New Zealand,Johannesburg,25 Jun 1960
France,won,13,0,3,2,0,0,0,v England,Colombes,24 Feb 1962
Ireland,won,18,5,4,3,0,0,0,v England,Twickenham,8 Feb 1964
West Germany,won,18,5,-,-,-,-,-,v Netherlands,The Hague,11 Oct 1964
New Zealand,won,13,0,3,2,0,0,0,v South Africa,Dunedin,21 Aug 1965
East Germany,won,18,5,-,-,-,-,-,v Sweden,Zehdenick,3 Oct 1965
Malaysia,won,16,3,-,-,-,-,-,v Thailand,Bangkok,-
France,won,13,0,3,2,0,0,0,v England,Colombes,26 Feb 1966
New Zealand,won,19,6,3,2,2,0,0,v Lions,Christchurch,27 Aug 1966
New Zealand,won,24,11,4,3,1,1,0,v Lions,Auckland,10 Sep 1966
England,won,27,14,4,3,2,1,0,v Scotland,Twickenham,18 Mar 1967
Wales,won,34,21,5,5,2,1,0,v England,Cardiff,15 Apr 1967
South Africa,won,16,3,3,2,1,0,0,v France,Bloemfontein,22 Jul 1967
France,won,19,6,5,2,0,0,0,v Czech Rep,Prague,5 May 1968
South Africa,won,19,6,4,2,0,1,0,v Lions,Johannesburg,27 Jul 1968
Wales,won,24,11,4,3,1,1,0,v Ireland,Cardiff,8 Mar 1969
Tonga,won,19,6,4,2,1,0,0,v NZ Maori,Auckland,6 Sep 1969
Czechia,won,25,12,5,2,1,1,0,v Belgium,Prague,8 May 1971
South Africa,won,22,9,2,2,3,1,0,v France,Bloemfontein,12 Jun 1971
Singapore,won,26,13,-,-,-,-,-,v Malaysia,Hong Kong,-
New Zealand,won,30,17,5,2,2,0,0,v Australia,Christchurch,2 Sep 1972
Romania,won,22,9,-,-,-,-,-,v Morocco,Casablanca,3 Mar 1974
Scotland,won,19,6,2,1,3,0,0,v France,Murrayfield,16 Mar 1974
South Africa,won,38,25,5,3,4,0,0,v France,Bloemfontein,21 Jun 1975
Brazil,won,19,6,-,-,-,-,-,v Paraguay,Asuncion,21 Sep 1975
Italy,won,19,6,3,2,1,0,0,v Spain,Madrid,20 Dec 1975
Poland,won,16,3,-,-,-,-,-,v Czech Rep,Lvov,14 Aug 1976
Italy,won,17,4,2,0,3,0,0,v Spain,Rome,27 Nov 1976
Netherlands,won,17,4,-,-,-,-,-,v Belgium,Hilversum,-
Italy,won,19,6,2,1,2,1,0,v Argentina,Rovigo,24 Oct 1978
Spain,won,13,0,-,-,-,-,-,v ,Hanover,25 Nov 1979
Kenya,won,23,10,-,-,-,-,-,v Zambia,Nairobi,-
Australia,won,22,9,2,1,3,1,0,v Fiji,Suva,24 May 1980
Fiji,won,16,3,3,2,0,0,0,v Italy,Suva,14 Jun 1980
Trinidad and Tobago,won,27,14,-,-,-,-,-,v Bermuda,Port-of-Spain,-
Morocco,won,13,0,-,-,-,-,-,v Serbia & Mon,Split,25 Apr 1981
Switzerland,won,34,21,5,0,0,0,0,v Denmark,Lausanne,24 Oct 1981
Bulgaria,won,16,3,-,-,-,-,-,v East Germany,Sofia,-
Poland,won,16,3,-,-,-,-,-,v Tunisia,Tunis,-
Spain,won,25,12,-,-,-,-,-,v Netherlands,Barcelona,7 Mar 1982
France,won,22,9,2,1,4,0,0,v Ireland,Parc des Princes,20 Mar 1982
France,won,25,12,4,0,2,1,0,v Argentina,Toulouse,14 Nov 1982
Bulgaria,won,19,6,-,-,-,-,-,v East Germany,Varna,-
Papua New Guinea,won,28,15,-,-,-,-,-,v Tokelau,Apia,-
France,won,25,12,2,1,4,1,0,v Ireland,Parc des Princes,21 Jan 1984
